,OBJECTID,ID,Y,X,NAZEV,AKTUALIZACE,CENA,JMENO
1819,1820,6361,50.10316,12.48643,"LukOil, silnice R6, smÏr Cheb, Odrava",04.11.2014 11:40,33.9,LukOil
897,898,6171,49.776742,13.346578,"Globus, silnice E49, ChotÌkov u PlznÏ 385",04.11.2014 17:30,33.9,Globus
1599,1600,5359,49.395326,13.615072,"Agropa, Olöany 75",04.11.2014 13:28,33.9,Agropa
884,885,6218,49.144071,16.867948,"Chemis engine, U splavu 1448, Slavkov u Brna",04.11.2014 17:35,33.9,Chemis engine
1743,1744,6156,48.766281,16.066102,"Gallahart, Chvalovice-HatÏ 185",04.11.2014 12:30,33.9,Gallahart
375,376,6930,49.267801,13.916234,"RoBiN OIL, s.r.o., PÌseck· 407, Strakonice",05.11.2014 08:29,33.9,RoBiN OIL
1306,1307,7256,50.107436,14.560703,"Texaco, Chlumeck·, Praha 9-»ern˝ Most",04.11.2014 15:25,33.9,Texaco
1324,1325,7341,51.031724,14.451188,"WGW, äluknov-Roûany 70",04.11.2014 15:23,33.9,WGW
298,299,5662,50.188792,16.006915,"Benzina, T˝niöùsk·, T¯ebechovice pod Orebem",05.11.2014 08:49,33.9,Benzina
1374,1375,7743,50.1986439,14.846395,"TOLOSANER a.s, JedliËkova 494/3, Lys· nad Labem",04.11.2014 15:02,33.9,TOLOSANER a.s
400,401,6170,50.457524,13.395656,"Globus, »ernovick· 5430, Chomutov",05.11.2014 08:18,33.9,Globus
1818,1819,6135,50.084826,12.402266,"Eurowag, Karlovarsk· 145/24, Cheb",04.11.2014 11:40,33.9,Eurowag
116,117,5161,50.657283,13.998636,"Benzina, Hrbovick·, ⁄stÌ nad Labem",05.11.2014 09:53,33.9,Benzina
1312,1313,6232,48.853801,16.598457,"Jana RadkoviËov·, RudÈ arm·dy 3, DolnÌ Dunajovice",04.11.2014 15:25,33.9,Jana RadkoviËov·
1067,1068,5783,50.17722,15.04666,"Benzina Plus, KolÌnsk·, Nymburk",04.11.2014 16:32,33.9,Benzina Plus
110,111,5811,50.0625,14.45361,"Bruto a.s., Bartoökova 1160, Praha 10-Vröovice",05.11.2014 09:55,33.9,Bruto a.s.
1117,1118,7354,50.200817,14.511553,"Zerogas Plus, 5. kvÏtna, MÏöice",04.11.2014 16:23,33.9,Zerogas Plus
405,406,7253,49.397585,15.608544,"Tesco Stores »R, a.s., BrnÏnsk· 74, Jihlava",05.11.2014 08:15,33.9,Tesco Stores »R
386,387,5393,50.080776,14.512263,"AMODO, D¯evËick· 12, Praha 10-Straönice",05.11.2014 08:25,33.9,AMODO
1122,1123,5452,50.172781,14.484258,"B2oil, HlavnÌ 105, Bo¯anovice",04.11.2014 16:22,33.9,B2oil
1124,1125,5397,49.9575,12.66611,"Armex Oil, PlzeÚsk· 385, Velk· HleÔsebe",04.11.2014 16:22,33.9,Armex Oil
1323,1324,5460,48.74649,16.926162,"Benapo, B¯eclavsk· 50, Kostice",04.11.2014 15:23,33.9,Benapo
970,971,6455,50.916735,14.623006,"Noprosu, Strakonick· 3242, Varnsdorf",04.11.2014 17:07,33.9,Noprosu
1414,1415,7151,49.42132,15.58276,"Slovnaft, U Boroviny 23, Jihlava",04.11.2014 14:53,33.9,Slovnaft
1913,1914,7245,49.396323,14.686006,"Tesco Stores »R, a.s., SobÏslavsk· 3038, T·bor",04.11.2014 10:44,33.9,Tesco Stores »R
72,73,7195,50.080313,14.307381,"ä·tka a Simajchl, Unhoöùsk·, Praha 6-RuzynÏ",05.11.2014 10:03,33.9,ä·tka a Simajchl
1370,1371,6221,49.54028,15.345,"ICOM Transport, OkruûnÌ 612, Humpolec",04.11.2014 15:04,33.9,ICOM Transport
338,339,5405,50.218821,15.891524,"Arze, Brat¯Ì ätefan˘, Hradec Kr·lovÈ",05.11.2014 08:39,33.9,Arze
1654,1655,6397,49.203806,17.563464,"MAKRO Cash &amp; Carry »R, s.r.o., t¯Ìda 3. kvÏtna, Zl",04.11.2014 13:05,33.9,MAKRO Cash &amp; Carry »R
128,129,5381,50.701111,14.541393,"Albert »S, äluknovsk· 3070, »esk· LÌpa",05.11.2014 09:50,33.9,Albert »S
1520,1521,6263,49.31468,14.163021,"Karel FrolÌk, T·borsk· 2400/10, PÌsek",04.11.2014 14:11,33.9,Karel FrolÌk
1036,1037,5652,50.446416,14.379692,"Benzina, U stadionu, ätÏtÌ",04.11.2014 16:47,33.9,Benzina
1540,1541,6923,48.653952,14.369946,"RoBiN OIL, s.r.o., Roûmberk nad Vltavou 136",04.11.2014 14:06,33.9,RoBiN OIL
1454,1455,5171,50.75539,14.036243,"G7, Teplick· 274, Libouchec",04.11.2014 14:37,33.9,G7
768,769,5354,49.892304,16.34889,"Agro éamberk, NÏmËice",04.11.2014 19:02,33.9,Agro éamberk
364,365,6808,50.76154,14.098749,"Pasoil, JÌlovÈ-Modr· 176",05.11.2014 08:32,33.9,Pasoil
1767,1768,6149,49.126269,15.023966,"Frukoil, VÌdeÚsk· 629, Jind¯ich˘v Hradec",04.11.2014 12:21,33.9,Frukoil
1234,1235,7272,50.36611,14.47806,"Topexol, MÏlnÌk-Mlazice",04.11.2014 15:52,33.9,Topexol
12,13,6396,50.7331761,15.0507858,"MAKRO Cash &amp; Carry »R, s.r.o., SportovnÌ 522, Libe",05.11.2014 10:35,33.9,MAKRO Cash &amp; Carry »R
348,349,5935,50.286927,15.825206,"Enzo, Smi¯ice-Trotina",05.11.2014 08:37,33.9,Enzo
419,420,6374,50.08323,14.4781,"LukOil, U n·kladovÈho n·draûÌ 2459/2a, Praha 3-éiû",05.11.2014 08:09,33.9,LukOil
527,528,5199,49.018461,15.591439,"A+S, BudÏjovick· 982, Jemnice",05.11.2014 06:00,33.9,A+S
1350,1351,7326,49.980113,17.372669,"VladimÌr Novotn˝, silnice 11, V·clavov u Brunt·lu",04.11.2014 15:11,33.9,VladimÌr Novotn˝
2035,2036,5413,49.307851,14.097176,"Auto K·pl, MalÈ Nepod¯ice 41",04.11.2014 08:44,33.9,Auto K·pl
549,550,6537,50.460054,13.403341,"OMV, V AlejÌch 5381, Chomutov",05.11.2014 05:30,33.9,OMV
2080,2081,7189,49.022618,15.105906,"Swiss Tank, ävermova 288, Nov· Byst¯ice",04.11.2014 08:01,33.9,Swiss Tank
2079,2080,5581,49.014609,15.113209,"Benzina, VÌdeÚsk· 394, Nov· Byst¯ice",04.11.2014 08:02,33.9,Benzina
1580,1581,6827,50.145565,15.182882,"Pepino, Od¯epsy",04.11.2014 13:38,33.9,Pepino
486,487,6440,50.164086,15.39115,"Mona Plus, LovËice",05.11.2014 07:03,33.9,Mona Plus
485,486,7185,50.149346,15.499488,"Swiss Tank, silnice 611, NovÈ MÏsto nad Cidlinou",05.11.2014 07:04,33.9,Swiss Tank
1263,1264,6891,50.387088,13.541524,"RoBiN OIL, s.r.o., silnice 7, Hruöovany",04.11.2014 15:43,33.9,RoBiN OIL
1883,1884,5367,50.034484,15.751035,"Albert »S, PalackÈho t¯Ìda 2763, Pardubice",04.11.2014 11:03,33.9,Albert »S
1007,1008,6338,50.402344,14.308841,"Luboö äolc, silnice 246, KrabËice-RovnÈ 7",04.11.2014 16:55,33.9,Luboö äolc
1647,1648,5555,50.404178,14.44852,"Benzina, Praûsk·, LibÏchov",04.11.2014 13:07,33.9,Benzina
830,831,5404,49.889917,12.604475,"Armex Oil, silnice 201, Broumov",04.11.2014 17:58,33.9,Armex Oil
1797,1798,7329,49.829801,15.921235,"Votava, silnice 355, Tisovec-D¯eveö",04.11.2014 11:48,33.9,Votava
484,485,5782,50.158944,15.446506,"Benzina Plus, Praûsk· 802, Chlumec nad Cidlinou",05.11.2014 07:04,33.9,Benzina Plus
1441,1442,6233,49.193609,15.068475,"Janout, Jaroöov nad Neû·rkou 490",04.11.2014 14:43,33.9,Janout
1440,1441,5804,49.238292,15.062039,"Best Fin Plus, Nov· VËelnice 523",04.11.2014 14:44,33.9,Best Fin Plus
998,999,6727,50.400529,14.025233,"PapOil, VrchlickÈho 823, Libochovice",04.11.2014 16:57,33.9,PapOil
1794,1795,6906,50.621792,13.600297,"RoBiN OIL, s.r.o., OkruûnÌ 3, Mezibo¯Ì",04.11.2014 11:54,33.8,RoBiN OIL
398,399,6478,49.610048,17.284134,"Oldos, Chv·lkovick·, Olomouc",05.11.2014 08:18,33.8,Oldos
969,970,7751,50.9203878,14.6080597,"Jaroslav Vondr·k, 5. kvÏtna 2892, Varnsdorf",04.11.2014 17:07,33.8,Jaroslav Vondr·k
1388,1389,7355,49.847538,15.808583,"Z-Petrol, Nasavrky",04.11.2014 14:57,33.8,Z-Petrol
369,370,6406,50.586732,15.878634,"Marek Honemeyer, VlËick·, Trutnov",05.11.2014 08:31,33.8,Marek Honemeyer
997,998,6915,50.472839,13.932039,"RoBiN OIL, s.r.o., silnice 15, Podsedice-Chr·öùany",04.11.2014 16:57,33.8,RoBiN OIL
221,222,7285,50.061072,14.532924,"Tukas, ätÏrboholsk· 391, Praha 10-Hostiva¯",05.11.2014 09:20,33.8,Tukas
220,221,6680,50.070626,14.541369,"P a M, »ernokosteleck· 327, Praha 10-ätÏrboholy",05.11.2014 09:20,33.8,P a M
1781,1782,5352,49.778044,16.032935,"Agro éamberk, Krouna 172",04.11.2014 12:06,33.8,Agro éamberk
1352,1353,6925,49.941881,17.263184,"RoBiN OIL, s.r.o., Opavsk· 4, R˝ma¯ov",04.11.2014 15:10,33.8,RoBiN OIL
962,963,6943,50.234292,14.590721,"Rony Oil, P¯emyslova 211, Kostelec nad Labem",04.11.2014 17:09,33.8,Rony Oil
520,521,6382,50.17019,14.46103,"LukOil, d·lnice D8, smÏr ⁄stÌ nad Labem, Zdiby",05.11.2014 06:02,33.8,LukOil
378,379,6935,49.132814,13.723669,"RoBiN OIL, s.r.o., silnice 170, Vacov-Vlkonice 127",05.11.2014 08:28,33.8,RoBiN OIL
319,320,7300,49.131151,16.603293,"Unicorn, VÌdeÚsk·, Mod¯ice 656",05.11.2014 08:43,33.8,Unicorn
435,436,6884,49.198493,13.507006,"RoBiN OIL, s.r.o., silnice 169, Dlouh· Ves",05.11.2014 07:55,33.8,RoBiN OIL
548,549,6893,50.484964,13.438264,"RoBiN OIL, s.r.o., PÌseËn·, Chomutov",05.11.2014 05:30,33.8,RoBiN OIL
1168,1169,6910,50.180552,15.026933,"RoBiN OIL, s.r.o., Drahelick· 2213, Nymburk",04.11.2014 16:13,33.8,RoBiN OIL
287,288,6343,50.545476,13.771669,"LukOil, SpojovacÌ 380, BÌlina",05.11.2014 08:53,33.8,LukOil
288,289,6878,50.53911,13.784977,"RoBiN OIL, s.r.o., Praûsk·, BÌlina",05.11.2014 08:53,33.8,RoBiN OIL
807,808,6196,49.663873,18.349079,"H.A.S., Svazarmovsk· 317, Fr˝dek-MÌstek",04.11.2014 18:20,33.7,H.A.S.
1694,1695,5836,50.117332,14.67548,"»erpacÌ stanice Brtek, RevoluËnÌ 1190, äestajovice",04.11.2014 12:54,33.7,»erpacÌ stanice Brtek
239,240,6886,49.829192,17.534834,"RoBiN OIL, s.r.o., Olomouck· 55, Dvorce",05.11.2014 09:15,33.7,RoBiN OIL
1715,1716,6357,49.334099,16.55229,"LukOil, silnice 43, Lip˘vka 363",04.11.2014 12:40,33.7,LukOil
1909,1910,6895,49.491765,14.656544,"RoBiN OIL, s.r.o., silnice 603, Chotoviny",04.11.2014 10:49,33.7,RoBiN OIL
2057,2058,7750,49.0545808,16.6648692,"Zoregas, BluËina 702, 664 56",04.11.2014 08:33,33.7,Zoregas
1664,1665,5377,49.3825,13.295578,"Albert »S, 5. KvÏtna 689, Klatovy",04.11.2014 13:02,33.7,Albert »S
1798,1799,6717,49.827762,13.791668,"PapOil, silnice 605, Ka¯ez",04.11.2014 11:47,33.7,PapOil
1214,1215,6867,50.322156,14.50526,"Radius, KelskÈ Vinice",04.11.2014 15:57,33.7,Radius
1789,1790,6308,49.824289,13.782989,"Koloc Oil, silnice 605, Ka¯ez 29",04.11.2014 11:58,33.7,Koloc Oil
1910,1911,7679,49.262228,14.930162,"Agra Deötn·, Hradeck· 320, Deötn·",04.11.2014 10:47,33.6,Agra Deötn·
1663,1664,6392,49.590214,17.339923,"MAKRO Cash &amp; Carry »R, s.r.o., Olomouck· 791, Velk",04.11.2014 13:02,33.6,MAKRO Cash &amp; Carry »R
1568,1569,6410,49.828706,12.583895,"Markop FL, Ctibo¯sk·, Halûe",04.11.2014 13:48,33.6,Markop FL
1689,1690,6173,50.7746189,15.0280461,"Globus, Sousedsk· 600, Liberec",04.11.2014 12:56,33.5,Globus
1164,1165,5546,50.121458,16.220291,"Benzina, RudÈ arm·dy, smÏr »astolovice, Kostelec n",04.11.2014 16:14,33.5,Benzina
422,423,7274,50.083685,14.48251,"Totoil, K »ervenÈmu dvoru 2132/24, Praha 3-Maleöic",05.11.2014 08:08,33.5,Totoil
1733,1734,7228,50.550261,15.907197,"Tank ONO, s.r.o., Kr·lovedvorsk·, Trutnov",04.11.2014 12:32,33.5,Tank ONO
1219,1220,5665,50.143422,16.089283000000002,"Benzina, silnice 11, T˝niötÏ nad OrlicÌ",04.11.2014 15:55,33.5,Benzina
332,333,6250,50.182554,15.726003,"PRIM, Urbanice Ë.p. 100, 503 27",05.11.2014 08:40,33.5,PRIM
2009,2010,5863,49.857943,18.300224,"»S, Beton·¯sk·, Ostrava-Slezsk· Ostrava",04.11.2014 09:15,33.5,»S
1262,1263,7288,50.446147,13.329241,"Uni M·lkov, silnice E442, M·lkov 73",04.11.2014 15:43,33.5,Uni M·lkov
1462,1463,6947,50.43306,14.92639,"Seco Trans, Boleslavsk· 98, Kosmonosy",04.11.2014 14:32,33.5,Seco Trans
8,9,6179,50.151075,14.511122,"Globus, Kosteleck· 823/77, Praha 9-»akovice",05.11.2014 10:36,33.5,Globus
1403,1404,5535,49.38111,15.59222,"Benzina, Znojemsk· 90, Jihlava",04.11.2014 14:54,33.5,Benzina
787,788,6372,50.110828,14.590264,"LukOil, N·chodsk· 2410, Praha 9-HornÌ PoËernice",04.11.2014 18:27,33.5,LukOil
83,84,7240,50.137736,14.498508,"Tesco Stores »R, a.s., Veselsk· 663, Praha 9-LetÚa",05.11.2014 10:01,33.5,Tesco Stores »R
1402,1403,5534,49.39127,15.548398,"Benzina, Hosov 35, Jihlava",04.11.2014 14:54,33.5,Benzina
1085,1086,7708,49.47379,17.1241858,"PRIM, Vrahovick· 4356/12a, 796 01 ProstÏjov",04.11.2014 16:28,33.5,PRIM
1400,1401,6857,50.070309,14.486943,"Prim, Na HroudÏ, Praha 10-Straönice",04.11.2014 14:54,33.5,Prim
266,267,5684,49.17267,13.89259,"Benzina, N·draûnÌ, VolynÏ",05.11.2014 09:03,33.5,Benzina
1708,1709,5640,50.185864,14.033868,"Benzina, KaËick·, SmeËno",04.11.2014 12:46,33.5,Benzina
205,206,5165,50.665884,14.130106,"RoBiN OIL, s.r.o., ⁄steck·, VelkÈ B¯ezno",05.11.2014 09:30,33.5,RoBiN OIL
0,1,5206,49.80222,18.47917,"A1 Hunsgas, Parkov·, HornÌ Such·",05.11.2014 10:47,33.5,A1 Hunsgas
78,79,6816,50.709028,14.394178,"Pasoil, N·draûnÌ 189, éandov",05.11.2014 10:02,33.5,Pasoil
905,906,6306,50.16494,14.10875,"Koloc Oil, 28. ¯Ìjna 1542, Kladno-ävermov",04.11.2014 17:26,33.5,Koloc Oil
1499,1500,6437,50.244064,15.208033,"MK Rasla, Dymokury",04.11.2014 14:24,33.5,MK Rasla
1433,1434,7685,49.2082711,16.6477964,"Prim, Rokytova, Brno",04.11.2014 14:47,33.5,Prim
1162,1163,5545,50.121914,16.217966,"Benzina, RudÈ arm·dy, smÏr Vamberk, Kostelec nad O",04.11.2014 16:15,33.5,Benzina
1082,1083,7319,49.585824,17.289278,"Vena Trade, Rolsbersk·, Olomouc",04.11.2014 16:28,33.4,Vena Trade
1311,1312,6220,48.812704,17.007113,"Chemis engine, Moravsk· nov· Ves",04.11.2014 15:25,33.4,Chemis engine
1662,1663,6362,49.58963,17.29296,"LukOil, Lipensk· 52, Olomouc",04.11.2014 13:02,33.4,LukOil
1338,1339,7317,49.784088,17.122983,"Vena Trade, äumpersk· 1356, UniËov",04.11.2014 15:21,33.4,Vena Trade
1680,1681,6567,50.7596,15.0584,"Petronal, s.r.o., Dr. Milady Hor·kovÈ 41/612, Libe",04.11.2014 12:58,33.4,Petronal
64,65,5687,49.9429,16.164425,"Benzina, Husova, VysokÈ M˝to",05.11.2014 10:06,33.4,Benzina
1357,1358,6341,49.9976331,17.4773889,"Lucky CS Gold, Krnovsk· 16, Brunt·l",04.11.2014 15:09,33.4,Lucky CS Gold
1349,1350,7313,49.961466,17.228705,"Vena Trade, PotoËn· 371, Star· Ves u R˝ma¯ova",04.11.2014 15:11,33.4,Vena Trade
1855,1856,6223,49.403341,15.574994,"ICOM Transport, Jir·skova 1424/78, Jihlava",04.11.2014 11:24,33.4,ICOM Transport
273,274,6300,50.186281,12.652081,"K-Oil, N·draûnÌ 2155, Sokolov",05.11.2014 08:58,33.4,K-Oil
335,336,7311,49.774719,16.941503,"Vena Trade, DruzstevnÌ 13, Mohelnice",05.11.2014 08:39,33.4,Vena Trade
966,967,5412,50.09072,14.49871,"Auto Jarov, Osikov· 2, Praha 3-éiûkov",04.11.2014 17:08,33.4,Auto Jarov
1955,1956,6222,49.2091061,15.8989,"ICOM Transport, Pr˘myslov· 159, T¯ebÌË",04.11.2014 10:15,33.4,ICOM Transport
1496,1497,5416,50.233174,15.213903,"Autocentrum Boura, »inÏves 143",04.11.2014 14:25,33.4,Autocentrum Boura
923,924,7315,49.942212,16.931854,"Vena Trade, L·zeÚsk·, Bludov",04.11.2014 17:18,33.4,Vena Trade
1351,1352,7309,49.9986308,17.4796319,"Vena Trade, Krnovsk·, Brunt·l",04.11.2014 15:10,33.4,Vena Trade
854,855,5704,49.347242,12.850742,"F1 GAS , silnice 26, »esk· Kubice-HornÌ Folma",04.11.2014 17:47,33.3,F1 GAS 
1167,1168,6744,50.18845,15.05896,"PapOil, PodÏbradsk· 558, Nymburk",04.11.2014 16:13,33.3,PapOil
55,56,5530,49.905374,15.922777,"Benzina, Tyröova, Chr·st u Chrudimi",05.11.2014 10:11,33.3,Benzina
1166,1167,5384,50.188029,15.051966,"Albert »S, PodÏbradsk· 1037, Nymburk",04.11.2014 16:13,33.3,Albert »S
1712,1713,7310,49.389309,16.802176,"Vena Trade, Lipovec 313",04.11.2014 12:41,33.3,Vena Trade
323,324,6850,49.945508,15.675136,"TOLOSANER a.s., 5. kvÏtna, He¯man˘v MÏstec",05.11.2014 08:42,33.3,TOLOSANER a.s.
1720,1721,7314,49.663551,17.307067,"Vena Trade, BÏlkovice",04.11.2014 12:36,33.3,Vena Trade
1881,1882,7178,49.119328,13.84215,"Superoktan, »kynÏ 327",04.11.2014 11:04,33.2,Superoktan
1447,1448,6900,50.161371,14.111834,"RoBiN OIL, s.r.o., Na Kopci 950, Kladno",04.11.2014 14:41,33.2,RoBiN OIL
327,328,7299,48.947167,17.37255,"Unicorn, t¯.Masarykova, VeselÌ nad Moravou",05.11.2014 08:41,33.2,Unicorn
497,498,6433,50.228211,14.087593,"Milan Bayer, Ouvalova 554, Slan˝",05.11.2014 06:46,33.2,Milan Bayer
813,814,6187,49.679139,18.232973,"Gulf, silnice Ë.486, FryËovice",04.11.2014 18:10,33.2,Gulf
1038,1039,5631,50.410474,14.243083,"Benzina, éiûkova 2496, Roudnice nad Labem",04.11.2014 16:46,33.2,Benzina
1459,1460,5158,50.6774289,14.0382189,"LukOil, St¯Ìbrnick·, ⁄stÌ nad Labem",04.11.2014 14:33,33.2,LukOil
204,205,5164,50.659076,14.055601,"LukOil, DÏËÌnsk·, ⁄stÌ nad Labem",05.11.2014 09:30,33.2,LukOil
1847,1848,6260,49.431417,14.554433,"Kamaro Oil, Drhovice 72",04.11.2014 11:30,33.2,Kamaro Oil
1289,1290,7238,48.780514,16.902917,"Tesco Stores »R, a.s., Lidick· 137, B¯eclav",04.11.2014 15:28,33.2,Tesco Stores »R
487,488,6200,50.176965,16.169796,"HDB, LiËno 202",05.11.2014 06:58,33.2,HDB
1569,1570,7266,49.810697,12.467447,"Top Tank F1 gas, Obora",04.11.2014 13:47,33.1,Top Tank F1 gas
15,16,7689,49.317754,14.157496,"Auto Peli, PÌsek, Vrcovick· 2230",05.11.2014 10:34,33.1,Auto Peli
2019,2020,6456,49.843392,13.885531,"Nova Invest, Sklen·¯ka 31, Tlustice",04.11.2014 09:05,33.1,Nova Invest
2027,2028,6359,50.489541,13.653368,"LukOil, Velebudick· 1241/1, Most",04.11.2014 08:56,33.0,LukOil
1251,1252,7249,49.726511,13.345733,"Tesco Stores »R, a.s., U letiötÏ 1074/2, PlzeÚ-Skv",04.11.2014 15:45,32.9,Tesco Stores »R
11,12,6833,49.317433,14.132356,"Petrol, Praûsk· 443/59, PÌsek",05.11.2014 10:35,32.9,Petrol
1806,1807,7206,50.086583,12.458514,"Tank ONO, s.r.o., silnice 21, Cheb",04.11.2014 11:41,32.9,Tank ONO
1581,1582,7213,50.1728,13.741248,"Tank ONO, s.r.o., silnice E48, Krup·",04.11.2014 13:37,32.9,Tank ONO
66,67,7335,49.953266,15.782451,"Eurobit  Olbrachtova, Chrudim",05.11.2014 10:05,32.9,Eurobit  Olbrachtova
1766,1767,7209,49.134917,15.012461,"Tank ONO, s.r.o., VÌdeÚsk·, Jind¯ich˘v Hradec",04.11.2014 12:22,32.9,Tank ONO
1805,1806,6652,50.0412,12.340971,"OMV, Svat˝ K¯Ìû, Svat˝ K¯Ìû",04.11.2014 11:41,32.9,OMV
70,71,7348,49.938382,15.795435,"Eurobit, Obce Leû·k˘ 828, Chrudim",05.11.2014 10:04,32.9,Eurobit
1275,1276,5365,49.651162,14.737073,"Alan Expo, Blanick· 172, Jankov",04.11.2014 15:37,32.9,Alan Expo
1535,1536,5933,49.43917,17.4375,"Energomaöinvex, KojetÌnsk· 358/71, P¯erov",04.11.2014 14:08,32.9,Energomaöinvex
396,397,7340,50.943379,14.579816,"WGW, VojtÏcha Kov·¯e 128, Rumburk",05.11.2014 08:20,32.9,WGW
354,355,5650,50.6241325,15.8182936,"EUROBIT, ⁄psk·, Svoboda nad ⁄pou",05.11.2014 08:35,32.9,EUROBIT
1864,1865,7227,50.651703,13.833847,"Tank ONO, s.r.o., Riegrova, Teplice",04.11.2014 11:15,32.9,Tank ONO
812,813,6265,49.6925,18.36333,"Karimpex, Bruzovsk· 5546, Fr˝dek-MÌstek",04.11.2014 18:10,32.9,Karimpex
1549,1550,7221,49.3572,14.2902,"Tank ONO, s.r.o., silnice 29, PodolÌ I 98",04.11.2014 14:04,32.9,Tank ONO
1790,1791,7199,49.948933,15.326269,"Tank ONO, s.r.o., silnice 38, CÌrkvice u KutnÈ Hor",04.11.2014 11:57,32.9,Tank ONO
1517,1518,7202,48.652334,14.452458,"Tank ONO, s.r.o., silnice E55, smÏr Kaplice, DolnÌ",04.11.2014 14:12,32.9,Tank ONO
1207,1208,6225,50.289093,14.495229,"Ino Ipa, Na ätÏp·nÏ, Ob¯ÌstvÌ",04.11.2014 15:58,32.9,Ino Ipa
1195,1196,7128,49.449409,16.546174,"Silmet, BrnÏnsk· 160, Lysice",04.11.2014 15:59,32.9,Silmet
1575,1576,5904,50.194911,15.08984,"DB Plus, silnice 330, BudimÏ¯ice",04.11.2014 13:41,32.9,DB Plus
1233,1234,7214,50.349434,14.491891,"Tank ONO, s.r.o., Koko¯Ìnsk·, MÏlnÌk",04.11.2014 15:52,32.9,Tank ONO
58,59,7219,49.736652,13.330802,"Tank ONO, s.r.o., Domaûlick· 160, PlzeÚ",05.11.2014 10:09,32.9,Tank ONO
2089,2090,6195,49.877508,13.154959,"Prim, ⁄nÏöov",04.11.2014 07:07,32.9,Prim
1882,1883,6177,50.05972,15.75,"Globus, PodÏbradsk·, Pardubice",04.11.2014 11:03,32.9,Globus
2088,2089,5680,48.94704,17.396734,"Benzina, Blatnick· 1673, VeselÌ nad Moravou",04.11.2014 07:19,32.9,Benzina
1518,1519,7203,48.646773,14.452607,"Tank ONO, s.r.o., silnice E55, smÏr Rakousko, Doln",04.11.2014 14:12,32.9,Tank ONO
1226,1227,5210,48.941551,17.480363,"A1 Hunsgas, Blatnice pod svat˝m AntonÌnkem 857",04.11.2014 15:53,32.9,A1 Hunsgas
416,417,7711,49.45164,18.14466,Eurobit,05.11.2014 08:11,32.9,Eurobit
1576,1577,6446,50.215,15.051342,"M-Pohon, JÌkevsk· 195, Bobnice",04.11.2014 13:41,32.9,M-Pohon
1860,1861,5380,50.660218,13.866351,"Albert »S, Srbick· 466, Teplice",04.11.2014 11:16,32.9,Albert »S
355,356,5824,49.621279,16.527758,"Cargas, BrnÏnec-Moravsk· Chrastov·",05.11.2014 08:35,32.9,Cargas
1194,1195,6337,50.131625,16.118567,"Eurobit, silnice 11, LÌpa nad OrlicÌ",04.11.2014 15:59,32.9,Eurobit
1579,1580,5856,50.266036,15.129801,"»S, Chotutick·, K¯inec",04.11.2014 13:40,32.9,»S
1256,1257,6399,49.728707,13.322082,"MAKRO Cash &amp; Carry »R, s.r.o., ObchodnÌ 1129/2, Pl",04.11.2014 15:44,32.9,MAKRO Cash &amp; Carry »R
850,851,7204,49.4187,12.8742067,"Tank ONO, s.r.o., silnice 26, ⁄jezd 131",04.11.2014 17:49,32.9,Tank ONO
926,927,7217,49.714092,13.183208,"Tank ONO, s.r.o., RevoluËnÌ, N˝¯any",04.11.2014 17:17,32.9,Tank ONO
1512,1513,7334,50.658984,13.865918,"VS Petrol, silnice 13, Srbice",04.11.2014 14:13,32.9,VS Petrol
968,969,6307,50.918019,14.606618,"Koloc Oil, 5. kvÏtna 3082, Varnsdorf",04.11.2014 17:07,32.9,Koloc Oil
1495,1496,7212,50.158611,15.234444,"Tank ONO, s.r.o., silnice 611, Kolaje",04.11.2014 14:25,32.9,Tank ONO
139,140,6685,49.746377,16.154164,"PapOil, silnice 34, Borov·",05.11.2014 09:46,32.9,PapOil
144,145,5862,50.209666,14.069507,"EUROBIT, silnice 236, Slan˝",05.11.2014 09:45,32.9,EUROBIT
167,168,7211,50.228094,14.493853,"Tank ONO, s.r.o., Kojetice-T˘movka",05.11.2014 09:40,32.9,Tank ONO
1387,1388,6391,49.775277,18.270698,"MAKRO Cash &amp; Carry »R, s.r.o., MÌsteck· 280/755, O",04.11.2014 14:57,32.9,MAKRO Cash &amp; Carry »R
169,170,5819,49.53417,18.20194,"Calibra Plus, Papratn· 159, Frenöt·t pod RadhoötÏm",05.11.2014 09:38,32.9,Calibra Plus
368,369,7709,50.6181417,15.819325,"Benzina, ⁄psk· 407, Svoboda nad ⁄pou",05.11.2014 08:31,32.9,Benzina
1827,1828,5870,50.05111,12.35472,"»S, Svat˝ K¯Ìû 271, Cheb",04.11.2014 11:39,32.9,»S
1972,1973,6466,49.824286,18.322233,"Oil Team, TÏöÌnsk· 177, Ostrava-Slezsk· Ostrava",04.11.2014 10:01,32.9,Oil Team
1973,1974,6463,49.885605,18.490601,"Eurobit Oil, DÏtmarovice-Koukoln· 75",04.11.2014 09:59,32.9,Eurobit Oil
1040,1041,7205,50.450064,13.597933,"Tank ONO, s.r.o., silnice 27, HavraÚ 3",04.11.2014 16:45,32.9,Tank ONO
1015,1016,5859,50.389401,14.225201,"»S, silnice 608, RaËinÏves",04.11.2014 16:54,32.9,»S
190,191,5184,50.683603,14.016222,"Tank ONO, s.r.o., BoûtÏöick·, ⁄stÌ nad Labem",05.11.2014 09:33,32.9,Tank ONO
197,198,5169,50.6494081,14.004171,"Globus, Tyröova 869, ⁄stÌ nad Labem",05.11.2014 09:31,32.9,Globus
